注文日,注文番号,商品,単価,販売数量,売上金額
2018/5/20,A72090,ABC1028,503,50,25150
2018/5/20,A10045,ABC1029,9875,42,414750
2018/5/20,A56885,ABC1030,9600,74,710400
2018/5/20,A50159,ABC1031,4605,50,230250
2018/5/20,A39248,ABC1032,4616,67,309272
2018/5/20,A55648,ABC1033,7086,58,410988
2018/5/20,A83946,ABC1034,650,29,18850
2018/5/20,A24156,ABC1035,84,79,6636
2018/5/20,A28166,ABC1036,5822,35,203770
2018/5/20,A613,ABC1037,4356,49,213444
2018/5/20,A55455,ABC1038,7429,86,638894
2018/5/20,A87813,ABC1039,1882,13,24466
2018/5/20,A38432,ABC1040,1311,7,9177
2018/5/20,A33814,ABC1041,8311,24,199464
2018/5/20,A68494,ABC1042,9811,80,784880
2018/5/20,A99532,ABC1043,5319,54,287226
2018/5/20,A82475,ABC1044,5758,16,92128
2018/5/20,A77740,ABC1045,1181,4,4724
2018/5/20,A38096,ABC1046,1484,68,100912
2018/5/20,A7329,ABC1047,5018,1,5018
2018/5/20,A11318,ABC1048,9870,65,641550
2018/5/20,A80714,ABC1049,4869,87,423603
2018/5/20,A33334,ABC1050,3467,75,260025
2018/5/20,A58027,ABC1051,1711,7,11977
2018/5/20,A58151,ABC1052,2010,17,34170
2018/5/20,A8432,ABC1053,1844,51,94044
2018/5/20,A89881,ABC1054,3284,37,121508
2018/5/20,A52186,ABC1055,8432,62,522784
2018/5/20,A28687,ABC1056,6360,79,502440
2018/5/20,A15228,ABC1057,2157,71,153147
2018/5/20,A88563,ABC1058,9178,49,449722
2018/5/20,A96392,ABC1059,5252,81,425412
2018/5/20,A43831,ABC1060,1982,73,144686
2018/5/20,A92372,ABC1061,7168,44,315392
2018/5/20,A37430,ABC1062,9682,47,455054
2018/5/20,A67746,ABC1063,7855,30,235650
2018/5/20,A50141,ABC1064,5756,82,471992
2018/5/20,A29826,ABC1065,2994,38,113772
2018/5/20,A85835,ABC1066,8859,30,265770
2018/5/20,A12995,ABC1067,2526,81,204606
2018/5/20,A60862,ABC1068,3805,21,79905
2018/5/20,A41904,ABC1069,6895,45,310275
2018/5/20,A14316,ABC1070,8520,19,161880
2018/5/20,A26117,ABC1071,3113,100,311300
2018/5/20,A97620,ABC1072,8508,99,842292
2018/5/20,A13823,ABC1073,9599,42,403158
2018/5/20,A12956,ABC1074,1955,73,142715
2018/5/20,A80033,ABC1075,5848,13,76024
2018/5/20,A83498,ABC1076,6178,57,352146
2018/5/20,A13964,ABC1077,8816,32,282112
2018/5/20,A26144,ABC1078,3379,83,280457
2018/5/20,A89898,ABC1079,1839,86,158154
2018/5/20,A38098,ABC1080,8427,87,733149
2018/5/20,A70705,ABC1081,740,11,8140
2018/5/20,A26296,ABC1082,5131,3,15393
2018/5/20,A71215,ABC1083,5773,2,11546
2018/5/20,A51522,ABC1084,7780,64,497920
2018/5/20,A84044,ABC1085,5592,9,50328
2018/5/20,A35937,ABC1086,1514,61,92354
2018/5/20,A16599,ABC1087,9605,82,787610
2018/5/20,A13089,ABC1088,3398,3,10194
2018/5/20,A11880,ABC1089,8197,16,131152
2018/5/20,A82363,ABC1090,2742,77,211134
2018/5/20,A34065,ABC1091,193,43,8299
2018/5/20,A13901,ABC1092,2840,19,53960
2018/5/20,A937,ABC1093,1196,66,78936
2018/5/20,A30373,ABC1094,486,15,7290
2018/5/20,A13120,ABC1095,3127,54,168858
2018/5/20,A25310,ABC1096,2631,10,26310
2018/5/20,A584,ABC1097,3544,75,265800
2018/5/20,A28113,ABC1098,6576,50,328800
2018/5/20,A82280,ABC1099,5299,54,286146
2018/5/20,A8810,ABC1100,1420,4,5680
2018/5/21,A44078,ABC1001,422,51,21522
2018/5/21,A83766,ABC1002,2519,39,98241
2018/5/21,A28548,ABC1003,5140,33,169620
2018/5/21,A52484,ABC1004,6253,56,350168
2018/5/21,A47791,ABC1005,4324,72,311328
2018/5/21,A77092,ABC1006,3979,43,171097
2018/5/21,A99103,ABC1007,9409,44,413996
2018/5/21,A87638,ABC1008,101,58,5858
2018/5/21,A54671,ABC1009,6284,5,31420
2018/5/21,A74735,ABC1010,30,86,2580
2018/5/21,A44473,ABC1011,5617,71,398807
2018/5/21,A6364,ABC1012,962,53,50986
2018/5/21,A34038,ABC1013,6065,16,97040
2018/5/21,A49885,ABC1014,5016,81,406296
2018/5/21,A54780,ABC1015,7608,47,357576
2018/5/21,A28598,ABC1016,9308,30,279240
2018/5/21,A91242,ABC1017,9215,70,645050
2018/5/21,A33983,ABC1018,8050,82,660100
2018/5/21,A21622,ABC1019,4452,75,333900
2018/5/21,A60181,ABC1020,5498,67,368366
2018/5/21,A54392,ABC1021,8114,5,40570
2018/5/21,A71222,ABC1022,3560,85,302600
2018/5/21,A51520,ABC1023,3942,72,283824
2018/5/21,A58654,ABC1024,5097,72,366984
2018/5/21,A87713,ABC1025,7447,24,178728
2018/5/21,A44121,ABC1026,7067,97,685499
2018/5/21,A13834,ABC1027,4259,43,183137
2018/5/21,A493,ABC1028,503,68,34204
2018/5/21,A20987,ABC1029,9875,67,661625
2018/5/21,A63740,ABC1030,9600,53,508800
2018/5/21,A52884,ABC1031,4605,77,354585
2018/5/21,A83599,ABC1032,4616,10,46160
2018/5/21,A39482,ABC1033,7086,8,56688
2018/5/21,A56649,ABC1034,650,95,61750
2018/5/21,A62364,ABC1035,84,74,6216
2018/5/21,A1146,ABC1036,5822,23,133906
2018/5/21,A30521,ABC1037,4356,81,352836
2018/5/21,A260,ABC1038,7429,86,638894
2018/5/21,A85396,ABC1039,1882,40,75280
2018/5/21,A44311,ABC1040,1311,2,2622
2018/5/21,A96948,ABC1041,8311,66,548526
2018/5/21,A12385,ABC1042,9811,39,382629
2018/5/21,A66278,ABC1043,5319,79,420201
2018/5/21,A63409,ABC1044,5758,79,454882
2018/5/21,A35355,ABC1045,1181,76,89756
2018/5/21,A68230,ABC1046,1484,12,17808
2018/5/21,A14522,ABC1047,5018,22,110396
2018/5/21,A37650,ABC1048,9870,50,493500
2018/5/21,A43539,ABC1049,4869,19,92511
2018/5/21,A70937,ABC1050,3467,2,6934
2018/5/21,A499,ABC1051,1711,41,70151
2018/5/21,A34682,ABC1052,2010,56,112560
2018/5/21,A31653,ABC1053,1844,20,36880
2018/5/21,A61675,ABC1054,3284,35,114940
2018/5/21,A45776,ABC1055,8432,84,708288
2018/5/21,A60056,ABC1056,6360,29,184440
2018/5/21,A94627,ABC1057,2157,27,58239
2018/5/21,A16914,ABC1058,9178,9,82602
2018/5/21,A26353,ABC1059,5252,12,63024
2018/5/21,A10968,ABC1060,1982,89,176398
2018/5/21,A50788,ABC1061,7168,45,322560
2018/5/21,A38026,ABC1062,9682,97,939154
2018/5/21,A69301,ABC1063,7855,4,31420
2018/5/21,A55368,ABC1064,5756,8,46048
2018/5/21,A79432,ABC1065,2994,4,11976
2018/5/21,A30003,ABC1066,8859,19,168321
2018/5/21,A16589,ABC1067,2526,43,108618
2018/5/21,A67598,ABC1068,3805,25,95125
2018/5/21,A23263,ABC1069,6895,70,482650
2018/5/21,A76270,ABC1070,8520,29,247080
2018/5/21,A9775,ABC1071,3113,18,56034
2018/5/21,A87936,ABC1072,8508,19,161652
2018/5/21,A42969,ABC1073,9599,89,854311
2018/5/21,A69404,ABC1074,1955,91,177905
2018/5/21,A88571,ABC1075,5848,24,140352
2018/5/21,A99773,ABC1076,6178,29,179162
2018/5/21,A55034,ABC1077,8816,29,255664
2018/5/21,A11116,ABC1078,3379,3,10137
2018/5/21,A23068,ABC1079,1839,26,47814
2018/5/21,A25166,ABC1080,8427,83,699441
2018/5/21,A1607,ABC1081,740,90,66600
2018/5/21,A16902,ABC1082,5131,29,148799
2018/5/21,A9613,ABC1083,5773,57,329061
2018/5/21,A37222,ABC1084,7780,34,264520
2018/5/21,A8165,ABC1085,5592,56,313152
2018/5/21,A24162,ABC1086,1514,62,93868
2018/5/21,A38695,ABC1087,9605,50,480250
2018/5/21,A78213,ABC1088,3398,91,309218
2018/5/21,A75804,ABC1089,8197,50,409850
2018/5/21,A75852,ABC1090,2742,93,255006
2018/5/21,A44787,ABC1091,193,9,1737
2018/5/21,A25743,ABC1092,2840,81,230040
2018/5/21,A40129,ABC1093,1196,52,62192
2018/5/21,A98336,ABC1094,486,3,1458
2018/5/21,A37934,ABC1095,3127,34,106318
2018/5/21,A9706,ABC1096,2631,0,0
2018/5/21,A60728,ABC1097,3544,90,318960
2018/5/21,A27423,ABC1098,6576,94,618144
2018/5/21,A1082,ABC1099,5299,73,386827
2018/5/21,A61312,ABC1100,1420,91,129220
2018/5/22,A67322,ABC1001,422,99,41778
2018/5/22,A41992,ABC1002,2519,3,7557
2018/5/22,A47259,ABC1003,5140,54,277560
2018/5/22,A61919,ABC1004,6253,42,262626
2018/5/22,A22610,ABC1005,4324,63,272412
2018/5/22,A62720,ABC1006,3979,51,202929
2018/5/22,A7921,ABC1007,9409,18,169362
2018/5/22,A94160,ABC1008,101,34,3434
2018/5/22,A56819,ABC1009,6284,6,37704
2018/5/22,A50620,ABC1010,30,76,2280
2018/5/22,A45140,ABC1011,5617,18,101106
2018/5/22,A42540,ABC1012,962,87,83694
2018/5/22,A86520,ABC1013,6065,75,454875
2018/5/22,A50627,ABC1014,5016,61,305976
2018/5/22,A84051,ABC1015,7608,60,456480
2018/5/22,A41406,ABC1016,9308,16,148928
2018/5/22,A19596,ABC1017,9215,10,92150
2018/5/22,A82626,ABC1018,8050,25,201250
2018/5/22,A83115,ABC1019,4452,4,17808
2018/5/22,A85174,ABC1020,5498,34,186932
2018/5/22,A56191,ABC1021,8114,68,551752
2018/5/22,A58181,ABC1022,3560,55,195800
2018/5/22,A15024,ABC1023,3942,59,232578
2018/5/22,A83720,ABC1024,5097,23,117231
2018/5/22,A45263,ABC1025,7447,64,476608
2018/5/22,A59763,ABC1026,7067,37,261479
2018/5/22,A49256,ABC1027,4259,16,68144
2018/5/22,A22894,ABC1028,503,53,26659
2018/5/22,A15908,ABC1029,9875,73,720875
2018/5/22,A46144,ABC1030,9600,86,825600
2018/5/22,A47332,ABC1031,4605,15,69075
2018/5/22,A89551,ABC1032,4616,27,124632
2018/5/22,A18399,ABC1033,7086,90,637740
2018/5/22,A15203,ABC1034,650,52,33800
2018/5/22,A21527,ABC1035,84,75,6300
2018/5/22,A23915,ABC1036,5822,23,133906
2018/5/22,A58804,ABC1037,4356,98,426888
2018/5/22,A17028,ABC1038,7429,27,200583
2018/5/22,A51371,ABC1039,1882,32,60224
2018/5/22,A93870,ABC1040,1311,68,89148
2018/5/22,A94874,ABC1041,8311,9,74799
2018/5/22,A99483,ABC1042,9811,50,490550
2018/5/22,A13153,ABC1043,5319,29,154251
2018/5/22,A48943,ABC1044,5758,7,40306
2018/5/22,A57013,ABC1045,1181,88,103928
2018/5/22,A22087,ABC1046,1484,21,31164
2018/5/22,A94698,ABC1047,5018,68,341224
2018/5/22,A62758,ABC1048,9870,90,888300
2018/5/22,A73661,ABC1049,4869,39,189891
2018/5/22,A7505,ABC1050,3467,37,128279
2018/5/22,A19109,ABC1051,1711,3,5133
2018/5/22,A22038,ABC1052,2010,49,98490
2018/5/22,A71136,ABC1053,1844,71,130924
2018/5/22,A17070,ABC1054,3284,49,160916
2018/5/22,A5601,ABC1055,8432,79,666128
2018/5/22,A7894,ABC1056,6360,70,445200
2018/5/22,A32592,ABC1057,2157,61,131577
2018/5/22,A41493,ABC1058,9178,4,36712
2018/5/22,A10060,ABC1059,5252,20,105040
2018/5/22,A83026,ABC1060,1982,51,101082
2018/5/22,A63293,ABC1061,7168,40,286720
2018/5/22,A27325,ABC1062,9682,51,493782
2018/5/22,A89778,ABC1063,7855,91,714805
2018/5/22,A1660,ABC1064,5756,3,17268
2018/5/22,A21283,ABC1065,2994,83,248502
2018/5/22,A89221,ABC1066,8859,100,885900
2018/5/22,A7618,ABC1067,2526,70,176820
2018/5/22,A47487,ABC1068,3805,14,53270
2018/5/22,A68030,ABC1069,6895,31,213745
2018/5/22,A48555,ABC1070,8520,49,417480
2018/5/22,A69980,ABC1071,3113,28,87164
2018/5/22,A86778,ABC1072,8508,64,544512
2018/5/22,A55655,ABC1073,9599,51,489549
2018/5/22,A12969,ABC1074,1955,42,82110
2018/5/22,A56469,ABC1075,5848,75,438600
2018/5/22,A20126,ABC1076,6178,42,259476
2018/5/22,A49507,ABC1077,8816,0,0
2018/5/22,A44454,ABC1078,3379,30,101370
2018/5/22,A42760,ABC1079,1839,81,148959
2018/5/22,A47146,ABC1080,8427,3,25281
2018/5/22,A22334,ABC1081,740,28,20720
2018/5/22,A79169,ABC1082,5131,83,425873
2018/5/22,A39163,ABC1083,5773,22,127006
2018/5/22,A24582,ABC1084,7780,64,497920
2018/5/22,A41936,ABC1085,5592,71,397032
2018/5/22,A15432,ABC1086,1514,81,122634
2018/5/22,A46264,ABC1087,9605,72,691560
2018/5/22,A37693,ABC1088,3398,53,180094
2018/5/22,A97903,ABC1089,8197,97,795109
2018/5/22,A69711,ABC1090,2742,82,224844
2018/5/22,A54174,ABC1091,193,0,0
2018/5/22,A40126,ABC1092,2840,26,73840
2018/5/22,A34663,ABC1093,1196,80,95680
2018/5/22,A44589,ABC1094,486,24,11664
2018/5/22,A10775,ABC1095,3127,34,106318
2018/5/22,A40196,ABC1096,2631,84,221004
2018/5/22,A71387,ABC1097,3544,91,322504
2018/5/22,A78428,ABC1098,6576,7,46032
2018/5/22,A52784,ABC1099,5299,31,164269
2018/5/22,A93002,ABC1100,1420,34,48280
2018/5/23,A88584,ABC1001,422,8,3376
2018/5/23,A38269,ABC1002,2519,99,249381
2018/5/23,A53495,ABC1003,5140,16,82240
2018/5/23,A36704,ABC1004,6253,70,437710
2018/5/23,A30759,ABC1005,4324,9,38916
2018/5/23,A49952,ABC1006,3979,79,314341
2018/5/23,A55858,ABC1007,9409,53,498677
2018/5/23,A78820,ABC1008,101,88,8888
2018/5/23,A81392,ABC1009,6284,61,383324
2018/5/23,A84115,ABC1010,30,48,1440
2018/5/23,A62582,ABC1011,5617,24,134808
2018/5/23,A44692,ABC1012,962,93,89466
2018/5/23,A82349,ABC1013,6065,45,272925
2018/5/23,A26989,ABC1014,5016,86,431376
2018/5/23,A12072,ABC1015,7608,20,152160
2018/5/23,A66428,ABC1016,9308,12,111696
2018/5/23,A6068,ABC1017,9215,17,156655
2018/5/23,A32385,ABC1018,8050,23,185150
2018/5/23,A87170,ABC1019,4452,38,169176
2018/5/23,A70957,ABC1020,5498,90,494820
2018/5/23,A82202,ABC1021,8114,38,308332
2018/5/23,A35854,ABC1022,3560,31,110360
2018/5/23,A66798,ABC1023,3942,71,279882
2018/5/23,A58347,ABC1024,5097,52,265044
2018/5/23,A87459,ABC1025,7447,81,603207
2018/5/23,A30682,ABC1026,7067,29,204943
2018/5/23,A71180,ABC1027,4259,56,238504
2018/5/23,A87494,ABC1028,503,47,23641
2018/5/23,A11898,ABC1029,9875,54,533250
2018/5/23,A98560,ABC1030,9600,3,28800
2018/5/23,A13271,ABC1031,4605,100,460500
2018/5/23,A72476,ABC1032,4616,14,64624
2018/5/23,A13112,ABC1033,7086,51,361386
2018/5/23,A87675,ABC1034,650,41,26650
2018/5/23,A71235,ABC1035,84,57,4788
2018/5/23,A45832,ABC1036,5822,57,331854
2018/5/23,A76464,ABC1037,4356,39,169884
2018/5/23,A82214,ABC1038,7429,48,356592
2018/5/23,A34241,ABC1039,1882,96,180672
2018/5/23,A30268,ABC1040,1311,90,117990
2018/5/23,A14898,ABC1041,8311,77,639947
2018/5/23,A17119,ABC1042,9811,23,225653
2018/5/23,A61319,ABC1043,5319,61,324459
2018/5/23,A53098,ABC1044,5758,22,126676
2018/5/23,A42477,ABC1045,1181,55,64955
2018/5/23,A63216,ABC1046,1484,96,142464
2018/5/23,A6685,ABC1047,5018,69,346242
2018/5/23,A88397,ABC1048,9870,50,493500
2018/5/23,A60610,ABC1049,4869,75,365175
2018/5/23,A3395,ABC1050,3467,95,329365
2018/5/23,A93375,ABC1051,1711,30,51330
2018/5/23,A19569,ABC1052,2010,96,192960
2018/5/23,A69072,ABC1053,1844,34,62696
2018/5/23,A19418,ABC1054,3284,53,174052
2018/5/23,A61027,ABC1055,8432,74,623968
2018/5/23,A70235,ABC1056,6360,23,146280
2018/5/23,A55183,ABC1057,2157,44,94908
2018/5/23,A63087,ABC1058,9178,52,477256
2018/5/23,A26923,ABC1059,5252,62,325624
2018/5/23,A59324,ABC1060,1982,5,9910
2018/5/23,A12602,ABC1061,7168,90,645120
2018/5/23,A83797,ABC1062,9682,6,58092
2018/5/23,A15558,ABC1063,7855,95,746225
2018/5/23,A98822,ABC1064,5756,36,207216
2018/5/23,A25866,ABC1065,2994,80,239520
2018/5/23,A50732,ABC1066,8859,29,256911
2018/5/23,A38447,ABC1067,2526,49,123774
2018/5/23,A49895,ABC1068,3805,95,361475
2018/5/23,A52615,ABC1069,6895,13,89635
2018/5/23,A1554,ABC1070,8520,39,332280
2018/5/23,A39595,ABC1071,3113,44,136972
2018/5/23,A62618,ABC1072,8508,36,306288
2018/5/23,A83029,ABC1073,9599,19,182381
2018/5/23,A46928,ABC1074,1955,96,187680
2018/5/23,A73869,ABC1075,5848,39,228072
2018/5/23,A15858,ABC1076,6178,96,593088
2018/5/23,A68976,ABC1077,8816,61,537776
2018/5/23,A63772,ABC1078,3379,7,23653
2018/5/23,A63370,ABC1079,1839,79,145281
2018/5/23,A81854,ABC1080,8427,35,294945
2018/5/23,A79490,ABC1081,740,21,15540
2018/5/23,A47566,ABC1082,5131,43,220633
2018/5/23,A54211,ABC1083,5773,31,178963
2018/5/23,A94771,ABC1084,7780,55,427900
2018/5/23,A36199,ABC1085,5592,6,33552
2018/5/23,A93770,ABC1086,1514,26,39364
2018/5/23,A29498,ABC1087,9605,67,643535
2018/5/23,A38887,ABC1088,3398,96,326208
2018/5/23,A12406,ABC1089,8197,22,180334
2018/5/23,A71455,ABC1090,2742,38,104196
2018/5/23,A69369,ABC1091,193,12,2316
2018/5/23,A73176,ABC1092,2840,49,139160
2018/5/23,A42982,ABC1093,1196,41,49036
2018/5/23,A27305,ABC1094,486,74,35964
2018/5/23,A44976,ABC1095,3127,1,3127
2018/5/23,A13435,ABC1096,2631,82,215742
2018/5/23,A27695,ABC1097,3544,10,35440
2018/5/23,A58641,ABC1098,6576,8,52608
2018/5/23,A17053,ABC1099,5299,19,100681
2018/5/23,A17728,ABC1100,1420,4,5680
2018/5/24,A75422,ABC1001,422,46,19412
2018/5/24,A79698,ABC1002,2519,19,47861
2018/5/24,A34967,ABC1003,5140,2,10280
2018/5/24,A86978,ABC1004,6253,88,550264
2018/5/24,A16360,ABC1005,4324,81,350244
2018/5/24,A79516,ABC1006,3979,77,306383
2018/5/24,A19783,ABC1007,9409,99,931491
2018/5/24,A70912,ABC1008,101,63,6363
2018/5/24,A4082,ABC1009,6284,23,144532
2018/5/24,A62204,ABC1010,30,36,1080
2018/5/24,A88751,ABC1011,5617,72,404424
2018/5/24,A39086,ABC1012,962,16,15392
2018/5/24,A47543,ABC1013,6065,86,521590
2018/5/24,A44182,ABC1014,5016,14,70224
2018/5/24,A64543,ABC1015,7608,88,669504
2018/5/24,A9833,ABC1016,9308,88,819104
2018/5/24,A65736,ABC1017,9215,90,829350
2018/5/24,A97819,ABC1018,8050,20,161000
2018/5/24,A38408,ABC1019,4452,79,351708
2018/5/24,A87451,ABC1020,5498,16,87968
2018/5/24,A13847,ABC1021,8114,49,397586
2018/5/24,A65737,ABC1022,3560,32,113920
2018/5/24,A82172,ABC1023,3942,8,31536
2018/5/24,A57639,ABC1024,5097,72,366984
2018/5/24,A30553,ABC1025,7447,59,439373
2018/5/24,A27029,ABC1026,7067,4,28268
2018/5/24,A78302,ABC1027,4259,47,200173
2018/5/24,A170,ABC1028,503,66,33198
2018/5/24,A92323,ABC1029,9875,56,553000
2018/5/24,A93861,ABC1030,9600,41,393600
2018/5/24,A94594,ABC1031,4605,38,174990
2018/5/24,A56635,ABC1032,4616,80,369280
2018/5/24,A82804,ABC1033,7086,12,85032
2018/5/24,A50849,ABC1034,650,8,5200
2018/5/24,A6847,ABC1035,84,0,0
2018/5/24,A36897,ABC1036,5822,59,343498
2018/5/24,A76128,ABC1037,4356,27,117612
2018/5/24,A71353,ABC1038,7429,96,713184
2018/5/24,A9139,ABC1039,1882,37,69634
2018/5/24,A37353,ABC1040,1311,31,40641
2018/5/24,A4509,ABC1041,8311,17,141287
2018/5/24,A80800,ABC1042,9811,70,686770
2018/5/24,A64153,ABC1043,5319,77,409563
2018/5/24,A73727,ABC1044,5758,57,328206
2018/5/24,A32079,ABC1045,1181,66,77946
2018/5/24,A35316,ABC1046,1484,43,63812
2018/5/24,A50847,ABC1047,5018,23,115414
2018/5/24,A93161,ABC1048,9870,50,493500
2018/5/24,A74408,ABC1049,4869,65,316485
2018/5/24,A89301,ABC1050,3467,73,253091
2018/5/24,A35068,ABC1051,1711,24,41064
2018/5/24,A42371,ABC1052,2010,42,84420
2018/5/24,A97877,ABC1053,1844,68,125392
2018/5/24,A54591,ABC1054,3284,64,210176
2018/5/24,A93601,ABC1055,8432,35,295120
2018/5/24,A26186,ABC1056,6360,95,604200
2018/5/24,A11194,ABC1057,2157,13,28041
2018/5/24,A9146,ABC1058,9178,43,394654
2018/5/24,A9844,ABC1059,5252,13,68276
2018/5/24,A9585,ABC1060,1982,4,7928
2018/5/24,A53142,ABC1061,7168,32,229376
2018/5/24,A89713,ABC1062,9682,61,590602
2018/5/24,A37339,ABC1063,7855,55,432025
2018/5/24,A55548,ABC1064,5756,92,529552
2018/5/24,A9438,ABC1065,2994,36,107784
2018/5/24,A17480,ABC1066,8859,79,699861
2018/5/24,A83840,ABC1067,2526,27,68202
2018/5/24,A7092,ABC1068,3805,87,331035
2018/5/24,A74675,ABC1069,6895,43,296485
2018/5/24,A94988,ABC1070,8520,47,400440
2018/5/24,A23377,ABC1071,3113,90,280170
2018/5/24,A65845,ABC1072,8508,66,561528
2018/5/24,A48220,ABC1073,9599,64,614336
2018/5/24,A8267,ABC1074,1955,83,162265
2018/5/24,A44221,ABC1075,5848,39,228072
2018/5/24,A55541,ABC1076,6178,84,518952
2018/5/24,A91784,ABC1077,8816,15,132240
2018/5/24,A57045,ABC1078,3379,80,270320
2018/5/24,A54132,ABC1079,1839,78,143442
2018/5/24,A66377,ABC1080,8427,32,269664
2018/5/24,A24545,ABC1081,740,84,62160
2018/5/24,A18717,ABC1082,5131,83,425873
2018/5/24,A67643,ABC1083,5773,2,11546
2018/5/24,A17425,ABC1084,7780,47,365660
2018/5/24,A7399,ABC1085,5592,49,274008
2018/5/24,A49495,ABC1086,1514,7,10598
2018/5/24,A49838,ABC1087,9605,84,806820
2018/5/24,A21677,ABC1088,3398,69,234462
2018/5/24,A34964,ABC1089,8197,17,139349
2018/5/24,A10925,ABC1090,2742,14,38388
2018/5/24,A71774,ABC1091,193,52,10036
2018/5/24,A80758,ABC1092,2840,13,36920
2018/5/24,A7535,ABC1093,1196,83,99268
2018/5/24,A35597,ABC1094,486,73,35478
2018/5/24,A8055,ABC1095,3127,97,303319
2018/5/24,A52084,ABC1096,2631,50,131550
2018/5/24,A44756,ABC1097,3544,21,74424
2018/5/24,A16059,ABC1098,6576,88,578688
2018/5/24,A65557,ABC1099,5299,24,127176
2018/5/24,A96576,ABC1100,1420,18,25560
2018/5/25,A55285,ABC1001,422,26,10972
2018/5/25,A10605,ABC1002,2519,89,224191
2018/5/25,A40427,ABC1003,5140,26,133640
2018/5/25,A3558,ABC1004,6253,96,600288
2018/5/25,A71652,ABC1005,4324,99,428076
2018/5/25,A5222,ABC1006,3979,62,246698
2018/5/25,A72874,ABC1007,9409,28,263452
2018/5/25,A36999,ABC1008,101,55,5555
2018/5/25,A72435,ABC1009,6284,25,157100
2018/5/25,A82027,ABC1010,30,26,780
2018/5/25,A30603,ABC1011,5617,26,146042
2018/5/25,A62743,ABC1012,962,5,4810
2018/5/25,A93929,ABC1013,6065,62,376030
2018/5/25,A43042,ABC1014,5016,40,200640
2018/5/25,A39432,ABC1015,7608,24,182592
2018/5/25,A24290,ABC1016,9308,75,698100
2018/5/25,A11261,ABC1017,9215,38,350170
2018/5/25,A43221,ABC1018,8050,31,249550
2018/5/25,A86840,ABC1019,4452,45,200340
2018/5/25,A45504,ABC1020,5498,22,120956
2018/5/25,A7965,ABC1021,8114,20,162280
2018/5/25,A1233,ABC1022,3560,97,345320
2018/5/25,A75629,ABC1023,3942,1,3942
2018/5/25,A83260,ABC1024,5097,28,142716
2018/5/25,A82913,ABC1025,7447,46,342562
2018/5/25,A24729,ABC1026,7067,58,409886
2018/5/25,A85722,ABC1027,4259,20,85180
2018/5/25,A35148,ABC1028,503,22,11066
2018/5/25,A63418,ABC1029,9875,27,266625
2018/5/25,A38607,ABC1030,9600,3,28800
2018/5/25,A59115,ABC1031,4605,22,101310
2018/5/25,A89023,ABC1032,4616,9,41544
2018/5/25,A86961,ABC1033,7086,33,233838
2018/5/25,A82146,ABC1034,650,55,35750
2018/5/25,A32313,ABC1035,84,46,3864
2018/5/25,A33178,ABC1036,5822,73,425006
2018/5/25,A9586,ABC1037,4356,29,126324
2018/5/25,A24970,ABC1038,7429,61,453169
2018/5/25,A37879,ABC1039,1882,96,180672
2018/5/25,A31674,ABC1040,1311,100,131100
2018/5/25,A21362,ABC1041,8311,78,648258
2018/5/25,A97252,ABC1042,9811,81,794691
2018/5/25,A47437,ABC1043,5319,55,292545
2018/5/25,A34465,ABC1044,5758,69,397302
2018/5/25,A8472,ABC1045,1181,21,24801
2018/5/25,A61833,ABC1046,1484,21,31164
2018/5/25,A68236,ABC1047,5018,54,270972
2018/5/25,A5448,ABC1048,9870,23,227010
2018/5/25,A91993,ABC1049,4869,4,19476
2018/5/25,A40993,ABC1050,3467,23,79741
2018/5/25,A88365,ABC1051,1711,10,17110
2018/5/25,A78165,ABC1052,2010,43,86430
2018/5/25,A68920,ABC1053,1844,63,116172
2018/5/25,A378,ABC1054,3284,59,193756
2018/5/25,A57130,ABC1055,8432,11,92752
2018/5/25,A94620,ABC1056,6360,33,209880
2018/5/25,A26106,ABC1057,2157,16,34512
2018/5/25,A79022,ABC1058,9178,19,174382
2018/5/25,A29971,ABC1059,5252,39,204828
2018/5/25,A47193,ABC1060,1982,93,184326
2018/5/25,A37571,ABC1061,7168,56,401408
2018/5/25,A37893,ABC1062,9682,85,822970
2018/5/25,A88478,ABC1063,7855,27,212085
2018/5/25,A86774,ABC1064,5756,34,195704
2018/5/25,A68246,ABC1065,2994,15,44910
2018/5/25,A59993,ABC1066,8859,62,549258
2018/5/25,A49468,ABC1067,2526,64,161664
2018/5/25,A32826,ABC1068,3805,91,346255
2018/5/25,A41674,ABC1069,6895,34,234430
2018/5/25,A76054,ABC1070,8520,92,783840
2018/5/25,A96996,ABC1071,3113,23,71599
2018/5/25,A47272,ABC1072,8508,50,425400
2018/5/25,A410,ABC1073,9599,51,489549
2018/5/25,A27233,ABC1074,1955,94,183770
2018/5/25,A93384,ABC1075,5848,35,204680
2018/5/25,A39908,ABC1076,6178,92,568376
2018/5/25,A15993,ABC1077,8816,88,775808
2018/5/25,A81224,ABC1078,3379,80,270320
2018/5/25,A50192,ABC1079,1839,20,36780
2018/5/25,A66640,ABC1080,8427,35,294945
2018/5/25,A7618,ABC1081,740,85,62900
2018/5/25,A38204,ABC1082,5131,79,405349
2018/5/25,A27603,ABC1083,5773,2,11546
2018/5/25,A61395,ABC1084,7780,12,93360
